432.00,121.00,138.00,535.00
447.00,108.00,106.00,534.00
592.00,121.00,130.00,598.00
577.00,115.00,120.00,586.00
531.00,47.00,102.00,630.00
486.00,102.00,102.00,569.00
353.00,87.00,109.00,426.00
337.00,106.00,102.00,513.00
