159.00,832.00,0.00,0.00
244.00,923.00,0.00,0.00
122.00,817.00,0.00,0.00
125.00,801.00,0.00,0.00
73.00,922.00,0.00,0.00
118.00,545.00,0.00,0.00
116.00,555.00,0.00,0.00
254.00,1040.00,0.00,0.00
124.00,666.00,0.00,0.00
135.00,803.00,0.00,0.00
111.00,1007.00,0.00,0.00
160.00,880.00,0.00,0.00
139.00,830.00,0.00,0.00
