440.00,84.00,521.00,545.00
365.00,93.00,361.00,342.00
322.00,113.00,354.00,430.00
316.00,114.00,335.00,410.00
323.00,98.00,333.00,308.00
268.00,104.00,302.00,389.00
257.00,95.00,315.00,287.00
316.00,111.00,318.00,351.00
