136.00,0.00,0.00,0.00
105.00,0.00,0.00,0.00
108.00,0.00,0.00,0.00
121.00,0.00,0.00,0.00
138.00,0.00,0.00,0.00
103.00,0.00,0.00,0.00
59.00,0.00,0.00,0.00
100.00,0.00,0.00,0.00
34.00,0.00,0.00,0.00
79.00,0.00,0.00,0.00
103.00,0.00,0.00,0.00
85.00,0.00,0.00,0.00
113.00,0.00,0.00,0.00
103.00,0.00,0.00,0.00
63.00,0.00,0.00,0.00
